work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_in_gbp,job_title_grouped,employee_residence_grouped,company_location_grouped
2023,EX,FT,Data Engineer,175000,USD,175000,US,0,US,M,129500.0,Data Engineer,US,US
2023,EX,FT,Data Engineer,110000,USD,110000,US,0,US,M,81400.0,Data Engineer,US,US
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,192400.0,Applied Scientist,US,US
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,100640.0,Applied Scientist,US,US
2023,SE,FT,Research Scientist,130000,USD,130000,US,100,US,M,96200.0,Research Scientist,US,US
2023,SE,FT,Research Scientist,110000,USD,110000,US,100,US,M,81400.0,Research Scientist,US,US
2023,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,151700.0,Applied Scientist,US,US
2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,136160.0,Applied Scientist,US,US
2023,SE,FT,Data Analyst,149500,USD,149500,US,100,US,M,110630.0,Data Analyst,US,US
2023,SE,FT,Data Analyst,127075,USD,127075,US,100,US,M,94035.5,Data Analyst,US,US
2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M,144300.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,118400.0,Data Scientist,US,US
2023,SE,FT,Data Engineer,219535,USD,219535,US,100,US,M,162455.9,Data Engineer,US,US
2023,SE,FT,Data Engineer,146115,USD,146115,US,100,US,M,108125.1,Data Engineer,US,US
2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,125800.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M,99900.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,129500.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,107300.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,199000,USD,199000,US,0,US,M,147260.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M,119880.0,Data Scientist,US,US
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L,164428.0,Applied Scientist,US,US
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,100640.0,Applied Scientist,US,US
2023,EX,FT,Analytics Engineer,221000,USD,221000,US,100,US,M,163540.0,Analytics Engineer,US,US
2023,EX,FT,Analytics Engineer,153000,USD,153000,US,100,US,M,113220.0,Analytics Engineer,US,US
2023,SE,FT,Data Analyst,187000,USD,187000,US,0,US,M,138380.0,Data Analyst,US,US
2023,SE,FT,Data Analyst,128000,USD,128000,US,0,US,M,94720.0,Data Analyst,US,US
2023,SE,FT,Research Scientist,210000,USD,210000,US,0,US,M,155400.0,Research Scientist,US,US
2023,SE,FT,Research Scientist,136000,USD,136000,US,0,US,M,100640.0,Research Scientist,US,US
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,129500.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M,74000.0,Data Scientist,US,US
2023,SE,FT,Data Engineer,179000,USD,179000,US,0,US,M,132460.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,109000,USD,109000,US,0,US,M,80660.0,Data Engineer,US,US
2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M,181300.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,133200.0,Data Scientist,US,US
2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,M,105080.0,Data Analyst,US,US
2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,55500.0,Data Analyst,US,US
2023,SE,FT,Data Manager,198800,USD,198800,US,0,US,M,147112.0,Other,US,US
2023,SE,FT,Data Manager,105200,USD,105200,US,0,US,M,77848.0,Other,US,US
2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M,92500.0,Data Analyst,US,US
2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,M,82880.0,Data Analyst,US,US
2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M,155400.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M,114700.0,Data Scientist,US,US
2023,SE,FT,Data Manager,115000,USD,115000,US,100,US,M,85100.0,Other,US,US
2023,SE,FT,Data Manager,86000,USD,86000,US,100,US,M,63640.0,Other,US,US
2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M,122100.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,103600.0,Data Scientist,US,US
2023,SE,FT,Data Analyst,139000,USD,139000,US,0,US,M,102860.0,Data Analyst,US,US
2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M,78440.0,Data Analyst,US,US
2023,EN,FT,Data Analyst,55000,CAD,40663,CA,0,CA,L,30090.62,Data Analyst,CA,CA
2022,SE,FT,AI Developer,275000,USD,275000,CA,0,CA,S,203500.0,Other,CA,CA
2023,SE,FL,Machine Learning Researcher,50000,USD,50000,UA,50,UA,S,37000.0,Other,Other,Other
2023,MI,FT,Machine Learning Engineer,280700,USD,280700,US,100,US,M,207718.0,Machine Learning Engineer,US,US
2023,MI,FT,Machine Learning Engineer,150450,USD,150450,US,100,US,M,111333.0,Machine Learning Engineer,US,US
2023,EN,FT,Data Scientist,70000,CAD,51753,CA,100,CA,L,38297.22,Data Scientist,CA,CA
2023,SE,FT,Data Architect,250500,USD,250500,US,0,US,M,185370.0,Data Architect,US,US
2023,SE,FT,Data Architect,159500,USD,159500,US,0,US,M,118030.0,Data Architect,US,US
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,107300.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,85100.0,Data Engineer,US,US
2023,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M,103600.0,Data Analyst,US,US
2023,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,88800.0,Data Analyst,US,US
2023,EN,FT,Data Scientist,130001,USD,130001,US,100,US,M,96200.74,Data Scientist,US,US
2023,EN,FT,Data Scientist,71907,USD,71907,US,100,US,M,53211.18,Data Scientist,US,US
2023,MI,FT,Data Scientist,93918,USD,93918,US,100,US,M,69499.31999999999,Data Scientist,US,US
2023,MI,FT,Data Scientist,51962,USD,51962,US,100,US,M,38451.88,Data Scientist,US,US
2023,SE,FT,Data Analyst,175000,USD,175000,CA,100,CA,M,129500.0,Data Analyst,CA,CA
2023,SE,FT,Data Analyst,135000,USD,135000,CA,100,CA,M,99900.0,Data Analyst,CA,CA
2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M,62900.0,Data Engineer,US,US
2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M,48100.0,Data Engineer,US,US
2023,SE,FT,Machine Learning Engineer,257000,USD,257000,US,0,US,M,190180.0,Machine Learning Engineer,US,US
2023,SE,FT,Machine Learning Engineer,147000,USD,147000,US,0,US,M,108780.0,Machine Learning Engineer,US,US
2023,SE,FT,Data Engineer,222000,USD,222000,US,100,US,M,164280.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,129500.0,Data Engineer,US,US
2023,SE,FT,Data Scientist,203000,USD,203000,US,100,US,M,150220.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,133200,USD,133200,US,100,US,M,98568.0,Data Scientist,US,US
2023,EN,FT,Applied Scientist,213660,USD,213660,US,0,US,L,158108.4,Applied Scientist,US,US
2023,EN,FT,Applied Scientist,130760,USD,130760,US,0,US,L,96762.4,Applied Scientist,US,US
2023,SE,FT,Data Engineer,221000,USD,221000,US,0,US,M,163540.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,147000,USD,147000,US,0,US,M,108780.0,Data Engineer,US,US
2023,SE,FT,Data Quality Analyst,100000,USD,100000,US,0,US,M,74000.0,Other,US,US
2023,SE,FT,Data Quality Analyst,80000,USD,80000,US,0,US,M,59200.0,Other,US,US
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,137566.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,95682.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,238000,USD,238000,US,100,US,M,176120.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,156000,USD,156000,US,100,US,M,115440.0,Data Scientist,US,US
2023,SE,FT,Machine Learning Engineer,304000,USD,304000,US,100,US,M,224960.0,Machine Learning Engineer,US,US
2023,SE,FT,Machine Learning Engineer,199000,USD,199000,US,100,US,M,147260.0,Machine Learning Engineer,US,US
2023,MI,FT,Big Data Engineer,45000,EUR,48289,ES,100,ES,M,35733.86,Other,ES,ES
2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,111000.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,96200.0,Data Engineer,US,US
2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,103600.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M,81400.0,Data Scientist,US,US
2023,MI,FT,Data Analyst,90000,USD,90000,US,0,US,M,66600.0,Data Analyst,US,US
2023,MI,FT,Data Analyst,75000,USD,75000,US,0,US,M,55500.0,Data Analyst,US,US
2023,MI,FT,Research Scientist,161200,GBP,195895,GB,0,GB,M,144962.3,Research Scientist,GB,GB
2023,MI,FT,Research Scientist,84570,GBP,102772,GB,0,GB,M,76051.28,Research Scientist,GB,GB
2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M,177600.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,183600,USD,183600,US,0,US,M,135864.0,Data Engineer,US,US
2023,MI,FT,Data Specialist,130000,USD,130000,US,0,US,M,96200.0,Other,US,US
2023,MI,FT,Data Specialist,80000,USD,80000,US,0,US,M,59200.0,Other,US,US
2023,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,185000.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,111000.0,Data Engineer,US,US
2023,SE,FT,Data Analytics Manager,160000,USD,160000,US,100,US,M,118400.0,Other,US,US
2023,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M,88800.0,Other,US,US
2023,SE,FT,Machine Learning Engineer,289076,USD,289076,US,0,US,M,213916.24,Machine Learning Engineer,US,US
2023,SE,FT,Machine Learning Engineer,202353,USD,202353,US,0,US,M,149741.22,Machine Learning Engineer,US,US
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,107300.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,88800.0,Data Engineer,US,US
2023,SE,FT,Data Analyst,155000,USD,155000,US,0,US,M,114700.0,Data Analyst,US,US
2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M,78440.0,Data Analyst,US,US
2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,148000.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,118400.0,Data Engineer,US,US
2023,SE,FT,Data Scientist,157750,USD,157750,US,100,US,M,116735.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,104650,USD,104650,US,100,US,M,77441.0,Data Scientist,US,US
2023,MI,FT,Data Scientist,180000,USD,180000,US,100,US,M,133200.0,Data Scientist,US,US
2023,MI,FT,Data Scientist,140000,USD,140000,US,100,US,M,103600.0,Data Scientist,US,US
2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M,148000.0,Data Scientist,US,US
2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M,107300.0,Data Scientist,US,US
2023,MI,FT,Lead Data Analyst,68000,USD,68000,US,0,US,L,50320.0,Other,US,US
2023,EN,FT,BI Data Engineer,60000,USD,60000,US,100,US,M,44400.0,Other,US,US
2023,SE,FT,Data Scientist,45000,EUR,48289,ES,0,ES,M,35733.86,Data Scientist,ES,ES
2023,SE,FT,Data Scientist,36000,EUR,38631,ES,0,ES,M,28586.94,Data Scientist,ES,ES
2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M,62900.0,Data Engineer,US,US
2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M,48100.0,Data Engineer,US,US
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,92500.0,Data Engineer,US,US
2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,66600.0,Data Engineer,US,US
2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M,77700.0,Data Analyst,US,US
2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M,66600.0,Data Analyst,US,US
2023,SE,FT,Analytics Engineer,179820,USD,179820,US,0,US,M,133066.8,Analytics Engineer,US,US
2023,SE,FT,Analytics Engineer,143860,USD,143860,US,0,US,M,106456.4,Analytics Engineer,US,US
2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M,99900.0,Data Analyst,US,US
2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M,78070.0,Data Analyst,US,US
2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M,114700.0,Research Engineer,US,US
2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M,92500.0,Research Engineer,US,US
2023,SE,FT,Machine Learning Engineer,241000,USD,241000,US,0,US,M,178340.0,Machine Learning Engineer,US,US
2023,SE,FT,Machine Learning Engineer,181000,USD,181000,US,0,US,M,133940.0,Machine Learning Engineer,US,US
2023,SE,FT,Data Scientist,252000,USD,252000,US,0,US,M,186480.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M,113960.0,Data Scientist,US,US
2023,EX,FT,Data Architect,180000,USD,180000,US,0,US,M,133200.0,Data Architect,US,US
2023,EX,FT,Data Architect,155000,USD,155000,US,0,US,M,114700.0,Data Architect,US,US
2023,SE,FT,Data Scientist,191765,USD,191765,US,0,US,M,141906.1,Data Scientist,US,US
2023,SE,FT,Data Scientist,134236,USD,134236,US,0,US,M,99334.64,Data Scientist,US,US
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,129500.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,107300.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M,175380.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,107300.0,Data Scientist,US,US
2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M,114700.0,Research Engineer,US,US
2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M,92500.0,Research Engineer,US,US
2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,59200.0,Data Analyst,US,US
2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M,51800.0,Data Analyst,US,US
2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M,108040.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M,55500.0,Data Engineer,US,US
2023,EN,FT,Data Analyst,64200,USD,64200,US,100,US,M,47508.0,Data Analyst,US,US
2023,EN,FT,Data Analyst,56100,USD,56100,US,100,US,M,41514.0,Data Analyst,US,US
2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,125800.0,Machine Learning Engineer,US,US
2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,96200.0,Machine Learning Engineer,US,US
2023,SE,FT,Data Analyst,208450,USD,208450,US,100,US,M,154253.0,Data Analyst,US,US
2023,SE,FT,Data Analyst,170550,USD,170550,US,100,US,M,126207.0,Data Analyst,US,US
2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,92500.0,Machine Learning Engineer,US,US
2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M,74000.0,Machine Learning Engineer,US,US
2023,MI,FT,Data Manager,135000,USD,135000,US,0,US,M,99900.0,Other,US,US
2023,MI,FT,Data Manager,120000,USD,120000,US,0,US,M,88800.0,Other,US,US
2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M,148000.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,125800.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,171250,USD,171250,IE,0,IE,M,126725.0,Data Scientist,Other,Other
2023,SE,FT,Data Scientist,113750,USD,113750,IE,0,IE,M,84175.0,Data Scientist,Other,Other
2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L,164428.0,Applied Scientist,US,US
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,100640.0,Applied Scientist,US,US
2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,192400.0,Applied Scientist,US,US
2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,100640.0,Applied Scientist,US,US
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,113664.0,Data Analyst,US,US
2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M,74370.0,Data Analyst,US,US
2023,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,151700.0,Applied Scientist,US,US
2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,136160.0,Applied Scientist,US,US
2023,SE,FT,Machine Learning Engineer,115000,USD,115000,CA,100,CA,M,85100.0,Machine Learning Engineer,CA,CA
2023,SE,FT,Machine Learning Engineer,95000,USD,95000,CA,100,CA,M,70300.0,Machine Learning Engineer,CA,CA
2023,MI,FT,Data Analyst,182500,USD,182500,US,0,US,M,135050.0,Data Analyst,US,US
2023,MI,FT,Data Analyst,121500,USD,121500,US,0,US,M,89910.0,Data Analyst,US,US
2023,SE,FT,Data Engineer,203100,USD,203100,US,0,US,M,150294.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,114500,USD,114500,US,0,US,M,84730.0,Data Engineer,US,US
2023,MI,FT,Data Analyst,60000,GBP,72914,GB,0,GB,M,53956.36,Data Analyst,GB,GB
2023,MI,FT,Data Analyst,45000,GBP,54685,GB,0,GB,M,40466.9,Data Analyst,GB,GB
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,186480.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,95460.0,Data Engineer,US,US
2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M,68598.0,Data Engineer,US,US
2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M,45732.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,118400.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,96200.0,Data Engineer,US,US
2023,SE,FT,Data Scientist,258000,USD,258000,CA,0,CA,M,190920.0,Data Scientist,CA,CA
2023,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,M,140600.0,Data Scientist,CA,CA
2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,125800.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M,99900.0,Data Scientist,US,US
2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,M,123950.0,Data Architect,US,US
2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,M,78810.0,Data Architect,US,US
2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M,144300.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,118400.0,Data Scientist,US,US
2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M,108040.0,Data Engineer,US,US
2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M,55500.0,Data Engineer,US,US
2022,EN,FT,Data Engineer,57000,EUR,59888,NL,100,NL,L,44317.12,Data Engineer,Other,Other
2023,EX,FT,Data Engineer,286000,USD,286000,US,100,US,M,211640.0,Data Engineer,US,US
2023,EX,FT,Data Engineer,207000,USD,207000,US,100,US,M,153180.0,Data Engineer,US,US
2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,74000.0,Data Analyst,US,US
2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,59200.0,Data Analyst,US,US
2023,SE,FT,Data Engineer,223250,USD,223250,US,0,US,M,165205.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,178600,USD,178600,US,0,US,M,132164.0,Data Engineer,US,US
2023,EX,FT,Director of Data Science,353200,USD,353200,US,0,US,M,261368.0,Other,US,US
2023,EX,FT,Director of Data Science,249300,USD,249300,US,0,US,M,184482.0,Other,US,US
2023,MI,FT,Machine Learning Scientist,230000,USD,230000,US,0,US,M,170200.0,Other,US,US
2023,MI,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M,162800.0,Other,US,US
2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M,220002.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M,146668.0,Data Scientist,US,US
2023,MI,FT,Research Scientist,210000,USD,210000,US,100,US,M,155400.0,Research Scientist,US,US
2023,MI,FT,Research Scientist,151800,USD,151800,US,100,US,M,112332.0,Research Scientist,US,US
2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M,148000.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,125800.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,317070,USD,317070,US,0,US,M,234631.8,Data Scientist,US,US
2023,SE,FT,Data Scientist,170730,USD,170730,US,0,US,M,126340.2,Data Scientist,US,US
2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M,94720.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,60310.0,Data Engineer,US,US
2023,EN,FT,Business Data Analyst,20000,EUR,21461,ES,0,ES,M,15881.14,Other,ES,ES
2023,SE,FT,AI Developer,108000,USD,108000,UA,0,UA,M,79920.0,Other,Other,Other
2023,SE,FT,AI Developer,60000,USD,60000,UA,0,UA,M,44400.0,Other,Other,Other
2023,MI,FT,MLOps Engineer,134000,USD,134000,US,100,US,M,99160.0,Other,US,US
2023,MI,FT,MLOps Engineer,124000,USD,124000,US,100,US,M,91760.0,Other,US,US
2023,SE,FT,Data Engineer,171250,USD,171250,US,0,US,M,126725.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,113750,USD,113750,US,0,US,M,84175.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M,122100.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M,97902.0,Data Engineer,US,US
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,166500.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,129500.0,Data Scientist,US,US
2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M,170200.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,124500,USD,124500,US,0,US,M,92130.0,Data Engineer,US,US
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,183150.0,Machine Learning Engineer,US,US
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,127428.0,Machine Learning Engineer,US,US
2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M,129500.0,Data Analyst,US,US
2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M,107300.0,Data Analyst,US,US
2023,SE,FT,Data Analyst,148700,USD,148700,US,0,US,M,110038.0,Data Analyst,US,US
2023,SE,FT,Data Analyst,125600,USD,125600,US,0,US,M,92944.0,Data Analyst,US,US
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,107300.0,Data Engineer,US,US
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,85100.0,Data Engineer,US,US
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,148000.0,Research Scientist,US,US
2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M,111000.0,Research Scientist,US,US
2023,EN,FT,Research Engineer,160000,USD,160000,US,0,US,M,118400.0,Research Engineer,US,US
2023,EN,FT,Research Engineer,120000,USD,120000,US,0,US,M,88800.0,Research Engineer,US,US
2023,SE,FT,Data Analyst,185000,USD,185000,US,100,US,M,136900.0,Data Analyst,US,US
2023,SE,FT,Data Analyst,120250,USD,120250,US,100,US,M,88985.0,Data Analyst,US,US
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,203722.0,Data Scientist,US,US
2023,SE,FT,Data Scientist,183000,USD,183000,US,100,US,M,135420.0,Data Scientist,US,US
2023,SE,FT,Data Architect,170000,USD,170000,US,100,US,M,125800.0,Data Architect,US,US
2023,SE,FT,Data Architect,125000,USD,125000,US,100,US,M,92500.0,Data Architect,US,US
2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,M,123950.0,Data Architect,US,US
2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,M,78810.0,Data Architect,US,US
